YEAR MON DAY     1       2       3       4       5       6       7       8
1995   1   1   0.53   4.61   4.61   4.41   4.20   4.10   4.05   4.05
1995   1   2   0.52   4.60   4.60   4.42   4.20   4.10   4.05   4.05
1995   1   3   0.50   4.60   4.60   4.42   4.21   4.10   4.06   4.05
1995   1   4   0.51   4.60   4.60   4.43   4.21   4.11   4.06   4.05
1995   1   5   0.51   4.59   4.59   4.44   4.22   4.11   4.06   4.05
1995   1   6   0.46   4.58   4.58   4.44   4.22   4.11   4.06   4.05
1995   1   7   0.43   4.56   4.56   4.45   4.23   4.11   4.06   4.05
1995   1   8   0.41   4.55   4.55   4.45   4.23   4.11   4.06   4.05
1995   1   9   0.40   4.54   4.54   4.46   4.23   4.12   4.06   4.06
1995   1  10   0.42   4.53   4.53   4.46   4.24   4.12   4.07   4.06
1995   1  11   0.42   4.52   4.52   4.47   4.24   4.12   4.07   4.06
1995   1  12   0.42   4.51   4.51   4.47   4.25   4.12   4.07   4.06
1995   1  13   0.48   4.52   4.52   4.48   4.25   4.13   4.07   4.06
1995   1  14   0.60   4.55   4.55   4.50   4.26   4.13   4.07   4.06
1995   1  15   0.54   4.54   4.54   4.50   4.27   4.13   4.07   4.07
1995   1  16   0.47   4.52   4.52   4.50   4.27   4.14   4.08   4.07
1995   1  17   0.49   4.52   4.52   4.51   4.28   4.14   4.08   4.07
1995   1  18   0.58   4.54   4.54   4.52   4.28   4.14   4.08   4.07
1995   1  19   0.62   4.56   4.56   4.53   4.29   4.15   4.08   4.07
1995   1  20   0.55   4.55   4.55   4.53   4.30   4.15   4.08   4.07
1995   1  21   0.49   4.53   4.53   4.53   4.30   4.15   4.08   4.07
1995   1  22   0.47   4.53   4.53   4.53   4.30   4.16   4.09   4.07
1995   1  23   0.48   4.53   4.53   4.53   4.31   4.16   4.09   4.07
1995   1  24   0.51   4.54   4.54   4.53   4.31   4.16   4.09   4.08
1995   1  25   0.56   4.55   4.55   4.54   4.32   4.17   4.09   4.08
1995   1  26   0.56   4.55   4.55   4.55   4.33   4.17   4.09   4.08
1995   1  27   0.57   4.56   4.56   4.56   4.33   4.17   4.10   4.08
1995   1  28   0.66   4.58   4.58   4.57   4.34   4.18   4.10   4.08
1995   1  29   0.73   4.61   4.61   4.58   4.35   4.18   4.10   4.09
1995   1  30   0.75   4.64   4.64   4.60   4.36   4.19   4.10   4.09
1995   1  31   0.72   4.65   4.65   4.60   4.36   4.19   4.11   4.09
1995   2  32   0.64   4.64   4.64   4.61   4.37   4.19   4.11   4.09
1995   2  33   0.66   4.65   4.65   4.62   4.37   4.20   4.11   4.09
1995   2  34   0.69   4.67   4.67   4.63   4.38   4.20   4.11   4.10
1995   2  35   0.67   4.68   4.68   4.64   4.39   4.21   4.12   4.10
1995   2  36   0.67   4.69   4.69   4.65   4.39   4.21   4.12   4.10
1995   2  37   0.68   4.70   4.70   4.66   4.40   4.22   4.12   4.10
1995   2  38   0.65   4.71   4.71   4.67   4.41   4.22   4.12   4.11
1995   2  39   0.64   4.71   4.71   4.67   4.41   4.22   4.13   4.11
1995   2  40   0.58   4.71   4.71   4.68   4.42   4.23   4.13   4.11
1995   2  41   0.50   4.69   4.69   4.68   4.42   4.23   4.13   4.11
1995   2  42   0.47   4.68   4.68   4.68   4.43   4.23   4.13   4.11
1995   2  43   0.45   4.67   4.67   4.67   4.43   4.24   4.13   4.11
1995   2  44   0.44   4.66   4.66   4.66   4.43   4.24   4.14   4.12
1995   2  45   0.43   4.66   4.66   4.66   4.44   4.24   4.14   4.12
1995   2  46   0.39   4.64   4.64   4.64   4.44   4.24   4.14   4.12
1995   2  47   0.38   4.63   4.63   4.63   4.44   4.25   4.14   4.12
1995   2  48   0.40   4.63   4.63   4.63   4.45   4.25   4.14   4.12
1995   2  49   0.42   4.62   4.62   4.62   4.45   4.25   4.15   4.12
1995   2  50   0.42   4.62   4.62   4.62   4.45   4.26   4.15   4.13
1995   2  51   0.41   4.61   4.61   4.61   4.45   4.26   4.15   4.13
1995   2  52   0.37   4.59   4.59   4.59   4.46   4.26   4.15   4.13
1995   2  53   0.35   4.58   4.58   4.58   4.46   4.26   4.15   4.13
1995   2  54   0.34   4.57   4.57   4.57   4.46   4.27   4.16   4.13
1995   2  55   0.33   4.55   4.55   4.55   4.46   4.27   4.16   4.13
1995   2  56   0.34   4.54   4.54   4.54   4.46   4.27   4.16   4.14
1995   2  57   0.36   4.54   4.54   4.54   4.46   4.27   4.16   4.14
1995   2  58   0.36   4.53   4.53   4.53   4.46   4.28   4.16   4.14
1995   2  59   0.35   4.51   4.51   4.51   4.46   4.28   4.17   4.14
1995   3  60   0.37   4.51   4.51   4.51   4.47   4.28   4.17   4.14
1995   3  61   0.40   4.51   4.51   4.51   4.47   4.28   4.17   4.14
1995   3  62   0.43   4.51   4.51   4.51   4.47   4.29   4.17   4.15
1995   3  63   0.43   4.50   4.50   4.50   4.47   4.29   4.17   4.15
1995   3  64   0.41   4.49   4.49   4.49   4.47   4.29   4.18   4.15
1995   3  65   0.43   4.49   4.49   4.49   4.47   4.30   4.18   4.15
1995   3  66   0.45   4.49   4.49   4.49   4.48   4.30   4.18   4.16
1995   3  67   0.42   4.48   4.48   4.48   4.48   4.30   4.18   4.16
1995   3  68   0.43   4.48   4.48   4.48   4.48   4.30   4.19   4.16
1995   3  69   0.44   4.48   4.48   4.48   4.48   4.31   4.19   4.16
1995   3  70   0.45   4.48   4.48   4.48   4.48   4.31   4.19   4.17
1995   3  71   0.51   4.49   4.49   4.49   4.48   4.31   4.19   4.17
1995   3  72   0.54   4.50   4.50   4.50   4.48   4.32   4.20   4.17
1995   3  73   0.54   4.50   4.50   4.50   4.49   4.32   4.20   4.17
1995   3  74   0.53   4.50   4.50   4.50   4.49   4.32   4.20   4.18
1995   3  75   0.52   4.50   4.50   4.50   4.49   4.33   4.20   4.18
1995   3  76   0.49   4.50   4.50   4.50   4.49   4.33   4.21   4.18
1995   3  77   0.50   4.50   4.50   4.50   4.49   4.33   4.21   4.18
1995   3  78   0.54   4.51   4.51   4.51   4.50   4.33   4.21   4.19
1995   3  79   0.66   4.54   4.54   4.52   4.50   4.34   4.21   4.19
1995   3  80   0.73   4.57   4.57   4.54   4.51   4.34   4.22   4.20
1995   3  81   0.72   4.59   4.59   4.55   4.51   4.35   4.22   4.20
1995   3  82   0.80   4.63   4.62   4.57   4.52   4.35   4.22   4.20
1995   3  83   0.95   4.70   4.68   4.60   4.53   4.36   4.23   4.21
1995   3  84   1.08   4.78   4.73   4.62   4.54   4.37   4.23   4.21
1995   3  85   1.17   4.86   4.79   4.65   4.55   4.37   4.24   4.22
1995   3  86   1.28   4.95   4.85   4.68   4.56   4.38   4.24   4.22
1995   3  87   1.37   5.05   4.91   4.71   4.58   4.39   4.25   4.23
1995   3  88   1.37   5.13   4.97   4.74   4.59   4.39   4.25   4.23
1995   3  89   1.38   5.20   5.03   4.77   4.60   4.40   4.26   4.24
1995   3  90   1.40   5.28   5.08   4.80   4.61   4.41   4.26   4.24
1995   4  91   1.48   5.39   5.15   4.84   4.63   4.42   4.27   4.25
1995   4  92   1.56   5.50   5.23   4.87   4.64   4.43   4.27   4.25
1995   4  93   1.66   5.62   5.30   4.91   4.66   4.43   4.28   4.26
1995   4  94   1.64   5.71   5.37   4.95   4.67   4.44   4.29   4.26
1995   4  95   1.67   5.82   5.44   4.98   4.69   4.45   4.29   4.27
1995   4  96   1.56   5.88   5.49   5.01   4.70   4.46   4.30   4.27
1995   4  97   1.58   5.97   5.56   5.05   4.72   4.47   4.30   4.28
1995   4  98   1.56   6.04   5.62   5.08   4.73   4.48   4.31   4.28
1995   4  99   1.39   6.06   5.66   5.10   4.74   4.48   4.31   4.28
1995   4 100   1.45   6.14   5.72   5.13   4.76   4.49   4.32   4.29
1995   4 101   4.11   4.68   4.62   4.54   4.48   4.44   4.33   4.29
1995   4 102   5.12   4.63   4.52   4.48   4.46   4.44   4.33   4.30
1995   4 103   5.33   5.11   4.74   4.58   4.50   4.46   4.35   4.31
1995   4 104   5.15   5.15   5.02   4.72   4.56   4.49   4.36   4.32
1995   4 105   5.45   5.45   5.43   4.94   4.66   4.54   4.39   4.33
1995   4 106   6.17   6.17   5.90   5.17   4.76   4.59   4.41   4.35
1995   4 107   6.88   6.88   6.26   5.35   4.84   4.62   4.43   4.36
1995   4 108   7.89   7.53   6.55   5.50   4.90   4.65   4.45   4.37
1995   4 109   9.50   8.39   6.92   5.68   4.98   4.69   4.47   4.39
1995   4 110   9.65   9.04   7.21   5.82   5.05   4.72   4.49   4.40
1995   4 111  10.02   9.52   7.44   5.94   5.10   4.75   4.50   4.40
1995   4 112   8.95   8.95   7.68   6.06   5.16   4.77   4.52   4.41
1995   4 113   8.73   8.73   8.09   6.27   5.25   4.82   4.54   4.43
1995   4 114   8.66   8.66   8.51   6.50   5.35   4.86   4.56   4.44
1995   4 115   8.78   8.78   8.78   6.69   5.44   4.90   4.59   4.46
1995   4 116   9.16   9.12   9.00   6.85   5.51   4.94   4.61   4.47
1995   4 117  10.09   9.90   9.34   7.04   5.60   4.98   4.63   4.48
1995   4 118  10.02  10.02   9.76   7.26   5.70   5.03   4.65   4.50
1995   4 119  10.16  10.16  10.13   7.49   5.81   5.08   4.68   4.52
1995   4 120  10.14  10.14  10.14   7.66   5.89   5.12   4.70   4.53
1995   5 121  10.44  10.44  10.42   7.84   5.98   5.16   4.72   4.55
1995   5 122  10.83  10.83  10.75   8.03   6.07   5.20   4.75   4.56
1995   5 123  11.58  11.58  11.18   8.26   6.18   5.26   4.77   4.58
1995   5 124  12.24  12.24  11.56   8.47   6.28   5.30   4.80   4.59
1995   5 125  12.70  12.70  12.01   8.72   6.40   5.36   4.83   4.61
1995   5 126  12.75  12.75  12.47   8.97   6.52   5.42   4.86   4.63
1995   5 127  12.81  12.81  12.79   9.24   6.65   5.48   4.89   4.65
1995   5 128  12.38  12.38  12.38   9.46   6.76   5.53   4.92   4.67
1995   5 129  12.16  12.06  11.98   9.60   6.84   5.57   4.94   4.68
1995   5 130  13.79  12.78  12.26   9.76   6.93   5.62   4.96   4.70
1995   5 131  13.92  13.35  12.49   9.88   7.01   5.65   4.98   4.71
1995   5 132  14.39  14.14  12.82  10.05   7.10   5.70   5.01   4.72
1995   5 133  15.48  15.18  13.26  10.27   7.22   5.76   5.04   4.74
1995   5 134  15.68  15.68  13.64  10.46   7.33   5.81   5.07   4.76
1995   5 135  15.89  15.89  14.11  10.70   7.45   5.87   5.10   4.78
1995   5 136  16.31  16.31  14.58  10.94   7.58   5.93   5.13   4.80
1995   5 137  15.93  15.93  14.81  11.08   7.66   5.98   5.15   4.82
1995   5 138  15.24  15.24  15.00  11.20   7.74   6.01   5.18   4.83
1995   5 139  15.58  15.58  15.44  11.44   7.86   6.08   5.21   4.85
1995   5 140  16.09  16.09  15.94  11.72   8.00   6.15   5.25   4.87
1995   5 141  16.26  16.26  16.26  12.00   8.15   6.22   5.28   4.90
1995   5 142  16.48  16.48  16.48  12.27   8.29   6.29   5.32   4.92
1995   5 143  16.79  16.79  16.79  12.50   8.42   6.36   5.35   4.94
1995   5 144  16.96  16.96  16.96  12.64   8.51   6.40   5.38   4.96
1995   5 145  17.24  17.24  17.22  12.81   8.61   6.45   5.41   4.97
1995   5 146  17.79  17.79  17.67  13.07   8.75   6.52   5.44   5.00
1995   5 147  17.77  17.77  17.77  13.32   8.89   6.59   5.48   5.02
1995   5 148  16.96  16.96  16.96  13.47   8.98   6.64   5.51   5.04
1995   5 149  17.32  17.32  17.18  13.66   9.10   6.71   5.54   5.06
1995   5 150  17.77  17.77  17.61  13.88   9.23   6.77   5.58   5.08
1995   5 151  18.68  18.68  18.08  14.12   9.37   6.85   5.62   5.10
1995   6 152  19.07  19.07  18.39  14.29   9.48   6.91   5.65   5.12
1995   6 153  19.62  19.61  18.63  14.43   9.58   6.96   5.68   5.14
1995   6 154  20.36  20.36  19.03  14.63   9.70   7.02   5.71   5.16
1995   6 155  21.04  21.04  19.55  14.91   9.86   7.10   5.75   5.19
1995   6 156  21.76  21.76  20.08  15.18  10.01   7.19   5.80   5.22
1995   6 157  22.61  22.61  20.56  15.44  10.16   7.26   5.84   5.24
1995   6 158  22.96  22.96  20.99  15.67  10.29   7.33   5.88   5.27
1995   6 159  21.72  21.72  21.30  15.86  10.41   7.40   5.91   5.29
1995   6 160  21.56  21.56  21.51  16.10  10.55   7.47   5.95   5.31
1995   6 161  22.20  22.20  21.87  16.32  10.68   7.54   5.99   5.34
1995   6 162  21.88  21.88  21.86  16.53  10.81   7.61   6.03   5.36
1995   6 163  20.93  20.93  20.93  16.74  10.94   7.69   6.07   5.39
1995   6 164  20.76  20.76  20.76  17.00  11.11   7.77   6.12   5.41
1995   6 165  20.98  20.98  20.98  17.26  11.27   7.86   6.16   5.44
1995   6 166  21.46  21.46  21.46  17.54  11.44   7.95   6.21   5.48
1995   6 167  21.96  21.96  21.93  17.81  11.61   8.05   6.26   5.51
1995   6 168  22.72  22.72  22.47  18.08  11.78   8.14   6.31   5.54
1995   6 169  23.52  23.52  23.01  18.35  11.94   8.23   6.36   5.57
1995   6 170  24.50  24.50  23.54  18.62  12.11   8.32   6.41   5.60
1995   6 171  25.43  25.43  24.07  18.89  12.28   8.41   6.46   5.63
1995   6 172  25.18  25.18  24.57  19.15  12.44   8.50   6.51   5.66
1995   6 173  25.30  25.30  24.95  19.36  12.58   8.58   6.55   5.69
1995   6 174  25.43  25.43  25.33  19.58  12.72   8.66   6.60   5.72
1995   6 175  25.38  25.38  25.38  19.77  12.85   8.74   6.64   5.74
1995   6 176  25.48  25.48  25.48  19.97  12.99   8.81   6.68   5.77
1995   6 177  25.37  25.37  25.37  20.17  13.13   8.89   6.73   5.80
1995   6 178  23.99  23.99  23.99  20.32  13.25   8.97   6.77   5.83
1995   6 179  22.99  22.99  22.99  20.47  13.38   9.04   6.81   5.85
1995   6 180  23.00  23.00  23.00  20.63  13.52   9.13   6.86   5.88
